"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Honda e:Ny1 Elegance","","Eléctricos puros","M1","2080","18.2","150.0","412.0","68.8"
"Honda Honda e Honda e Advance BEV","","Eléctricos puros","M1","1870","17.2","113.0","222.0","35.5"
"Honda Honda e Honda e BEV","","Eléctricos puros","M1","1855","17.2","100.0","222.0","35.5"
"Honda HR-V HR-V Hybrid Advance","","Híbridos de gasolina","M1","1870","","","",""
"Honda HR-V HR-V Hybrid Advance Style","","Híbridos de gasolina","M1","1870","","","",""
"Honda HR-V HR-V Hybrid Elegance","","Híbridos de gasolina","M1","1870","","","",""
"Honda JAZZ JAZZ Hybrid Comfort i-MMD eCVT","","Híbridos de gasolina","M1","1710","","","",""
"Honda JAZZ JAZZ Hybrid Elegance i-MMD eCVT","","Híbridos de gasolina","M1","1710","","","",""
"Honda JAZZ JAZZ Hybrid Executive i-MMD eCVT","","Híbridos de gasolina","M1","1710","","","",""
"Honda ZR-V ZR-V Hybrid Advance","","Gasolina","M1","2155","","","",""
"Honda ZR-V ZR-V Hybrid Sport","","Gasolina","M1","2130","","","",""
"HONGFANWX SR11000W/T/ADV STREET RAPTOR 300S-T10","","Eléctricos puros","L3e","310","5.3","6.0","103.0","5.3"
"HONGFANWX SR11000W/T/T10 STREET RAPTOR 300S-T10","","Eléctricos puros","L3e","310","5.3","6.0","103.0","7.5"
"HORWIN CR6 CR6 /00/01","","Eléctricos puros","L3e","304","5.0","3.0","120.0","3.9"
"HORWIN EK3 EK3 / 00/ 01","","Eléctricos puros","L3e","284","3.2","3.5","90.0","2.9"
"HORWIN SK3 0","","Eléctricos puros","L3e","300","5.4","56.0","80.0","70.0"
"Hyundai BAYON I20 5P MPI 1.2 85CV ESSENCE","","Gasolina","M1","1560","","","",""
"Hyundai BAYON I20 5P MPI 1.2 85CV KLASS","","Gasolina","M1","1560","","","",""
"Hyundai BAYON I20 5P TGDI 1.0 100CV KLASS","","Gasolina","M1","1610","","","",""
"Hyundai BAYON MPI 1.2 85CV ESSENCE","","Gasolina","M1","1580","","","",""
"Hyundai BAYON MPI 1.2 85CV KLASS","","Gasolina","M1","1580","","","",""
"Hyundai BAYON MPI 1.2 85CV MAXX","","Gasolina","M1","1580","","","",""
"Hyundai BAYON NEW I20 5P MPI 1.2 85CV N LINE 30A","","Gasolina","M1","1560","","","",""
"Hyundai BAYON NEW I20 5P TGDI 1.0 100CV TECNO","","Gasolina","M1","1610","","","",""
"Hyundai BAYON TGDI 1.0 100CV 48V DT MAXX","","Híbridos de gasolina","M1","1680","","12.2","",""
"Hyundai BAYON TGDI 1.0 100CV 48V DT TECNO","","Híbridos de gasolina","M1","1680","","12.0","",""
"Hyundai BAYON TGDI 1.0 100CV 48V ESSENCE","","Híbridos de gasolina","M1","1660","","12.0","",""
"Hyundai BAYON TGDI 1.0 100CV 48V KLASS","","Híbridos de gasolina","M1","1660","","12.0","",""
"Hyundai BAYON TGDI 1.0 100CV 48V MAXX","","Híbridos de gasolina","M1","1660","","12.2","",""
"Hyundai BAYON TGDI 1.0 100CV 48V SLX","","Híbridos de gasolina","M1","1660","","12.0","",""
"Hyundai BAYON TGDI 1.0 100CV 48V TECNO","","Híbridos de gasolina","M1","1660","","12.2","",""
"Hyundai BAYON TGDI 1.0 100CV MAXX","","Gasolina","M1","1630","","","",""
"Hyundai BAYON TGDI 1.0 100CV TECNO","","Gasolina","M1","1630","","","",""
"Hyundai BAYON TGDI 1.0 120CV 48V DT STYLE 2C","","Híbridos de gasolina","M1","1680","","12.2","",""
"Hyundai Canarias BAYON 2021 1.0 T-GDi 73,6 kW (100 CV) DCT7 2WD","","Gasolina","M1","1660","","","",""
"Hyundai Canarias BAYON 2021 1.0 T-GDi 73,6 kW (100 CV) Híbrido 48V DCT7 2WD","","Híbridos de gasolina","M1","1680","","","",""
"Hyundai Canarias BAYON 2021 1.0 T-GDi 73,6 kW (100 CV) Híbrido 48V MT6 2WD","","Híbridos de gasolina","M1","1660","","","",""
"Hyundai Canarias BAYON 2021 1.0 T-GDi 73,6 kW (100 CV) MT6 2WD","","Gasolina","M1","1630","","","",""
"Hyundai Canarias BAYON 2021 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V DCT7 2WD","","Híbridos de gasolina","M1","1680","","","",""
"Hyundai Canarias BAYON 2021 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V iMT6 2WD","","Híbridos de gasolina","M1","1660","","","",""
"Hyundai Canarias BAYON 2021 1.2 MPi 61,8 kW (85 CV) MT5 2WD","","Gasolina","M1","1580","","","",""
"Hyundai Canarias H1 FL 2018 2.5 CRDi 100 kW (136 CV) 8p MT6 - Premium","","Gasóleo","M1","3070","","","",""
"Hyundai Canarias H1 FL 2018 2.5 CRDi 100 kW (136 CV) 8p MT6 - Style","","Gasóleo","M1","3070","","","",""
"Hyundai Canarias H1 FL 2018 2.5 CRDi 100 kW (136 CV) 8p MT6 - Trend","","Gasóleo","M1","3070","","","",""
"Hyundai Canarias i10 2020 1.0 MPi 49,3 kW (67 CV) AMT 2WD","","Gasolina","M1","1410","","","",""
"Hyundai Canarias i10 2020 1.0 MPi 49,3 kW (67 CV) MT5 2WD","","Gasolina","M1","1410","","","",""
"Hyundai Canarias i10 2020 1.0 T-GDi 73,6 kW (100 CV) MT5 2WD","","Gasolina","M1","1470","","","",""
"Hyundai Canarias i10 2020 1.2 MPi 61,7 kW (84 CV) AMT 2WD","","Gasolina","M1","1430","","","",""
"Hyundai Canarias i10 2020 1.2 MPi 61,7 kW (84 CV) MT5 2WD","","Gasolina","M1","1430","","","",""
"Hyundai Canarias i20 2020 1.0 T-GDi 73,6 kW (100 CV) DCT7 2WD","","Gasolina","M1","1640","","","",""
"Hyundai Canarias i20 2020 1.0 T-GDi 73,6 kW (100 CV) Híbrido 48V DCT7 2WD","","Híbridos de gasolina","M1","1660","","","",""
"Hyundai Canarias i20 2020 1.0 T-GDi 73,6 kW (100 CV) Híbrido 48V iMT6 2WD","","Híbridos de gasolina","M1","1640","","","",""
"Hyundai Canarias i20 2020 1.0 T-GDi 73,6 kW (100 CV) MT6 2WD","","Gasolina","M1","1610","","","",""
"Hyundai Canarias i20 2020 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V DCT7 2WD","","Híbridos de gasolina","M1","1660","","","",""
"Hyundai Canarias i20 2020 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V iMT6 2WD","","Híbridos de gasolina","M1","1640","","","",""
"Hyundai Canarias i20 2020 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V iMT6 2WD N Line","","Híbridos de gasolina","M1","1640","","","",""
"Hyundai Canarias i20 2020 1.2 MPi 61,8 kW (85 CV) MT5 2WD","","Gasolina","M1","1560","","","",""
"Hyundai Canarias i20 FL 2018 1.0 T-GDi 73,6 kW (100 CV) DCT7 - Style","","Gasolina","M1","1650","","","",""
"Hyundai Canarias i20 FL 2018 1.0 T-GDi 73,6 kW (100 CV) DCT7 - Trend 15","","Gasolina","M1","1650","","","",""
"Hyundai Canarias i20 FL 2018 1.0 T-GDi 73,6 kW (100 CV) DCT7 - Trend 16","","Gasolina","M1","1650","","","",""
"Hyundai Canarias i20 FL 2018 1.0 T-GDi 73,6 kW (100 CV) DCT7 - Trend BlackLine","","Gasolina","M1","1650","","","",""
"Hyundai Canarias i20 FL 2018 1.0 T-GDi 73,6 kW (100 CV) MT5 - Style","","Gasolina","M1","1600","","","",""
"Hyundai Canarias i20 FL 2018 1.0 T-GDi 73,6 kW (100 CV) MT5 - Trend 15","","Gasolina","M1","1600","","","",""
"Hyundai Canarias i20 FL 2018 1.0 T-GDi 73,6 kW (100 CV) MT5 - Trend 16","","Gasolina","M1","1600","","","",""
"Hyundai Canarias i20 FL 2018 1.0 T-GDi 73,6 kW (100 CV) MT5 - Trend BlackLine","","Gasolina","M1","1600","","","",""
"Hyundai Canarias i20 FL 2018 1.2 MPi 61,8 kW (85 CV) MT5 - Classic","","Gasolina","M1","1580","","","",""
"Hyundai Canarias i20 FL 2018 1.2 MPi 61,8 kW (85 CV) MT5 - Classic S&S","","Gasolina","M1","1580","","","",""
"Hyundai Canarias i20 FL 2018 1.2 MPi 61,8 kW (85 CV) MT5 - Trend 15","","Gasolina","M1","1580","","","",""
"Hyundai Canarias i20 FL 2018 1.2 MPi 61,8 kW (85 CV) MT5 - Trend 15"""" S&S","","Gasolina","M1","1580","","","",""
"Hyundai Canarias i20 FL 2018 1.2 MPi 61,8 kW (85 CV) MT5 - Trend 16","","Gasolina","M1","1580","","","",""
"Hyundai Canarias i20 FL 2018 1.2 MPi 61,8 kW (85 CV) MT5 - Trend BlackLine","","Gasolina","M1","1580","","","",""
"Hyundai Canarias i20 FL Active 2018 1.0 T-GDi 73,6 kW (100 CV) DCT7 - Active Plus","","Gasolina","M1","1650","","","",""
"Hyundai Canarias i20 FL Active 2018 1.0 T-GDi 73,6 kW (100 CV) DCT7 - Active Plus MY20","","Gasolina","M1","1650","","","",""
"Hyundai Canarias i20 FL Active 2018 1.0 T-GDi 73,6 kW (100 CV) MT5 - Active Plus","","Gasolina","M1","1610","","","",""
"Hyundai Canarias i20 FL Active 2018 1.0 T-GDi 73,6 kW (100 CV) MT5 - Active Plus MY20","","Gasolina","M1","1610","","","",""
"Hyundai Canarias i20 FL Coupé 2018 1.0 T-GDi 88,3 kW (120 CV) MT6 - SkyLED","","Gasolina","M1","1640","","","",""
"Hyundai Canarias i20 N 2021 1.6 T-GDi 150 kW (204CV) MT6","","Gasolina","M1","1650","","","",""
"Hyundai Canarias i30 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Style","","Gasolina","M1","1800","","","",""
"Hyundai Canarias i30 2017 1.0 T-GDi 88,3 kW (120 CV) MT6 - Trend","","Gasolina","M1","1800","","","",""
"Hyundai Canarias i30 2017 1.4 MPi 73,6kW (100 CV) MT6 - Classic","","Gasolina","M1","1760","","","",""
"Hyundai Canarias i30 2017 1.4 T-GDi 103 kW (140 CV) DCT7 - Style","","Gasolina","M1","1850","","","",""
"Hyundai Canarias i30 2017 1.4 T-GDi 103 kW (140 CV) MT6 - N Line","","Gasolina","M1","1820","","","",""
"Hyundai Canarias i30 2017 1.4 T-GDi 103 kW (140 CV) MT6 - Style","","Gasolina","M1","1820","","","",""
"Hyundai Canarias i30 2017 1.6 CRDi 100 kW (136 CV) MT6 - Style","","Gasóleo","M1","1780","","","",""
"Hyundai Canarias i30 2017 1.6 CRDi 100 kW (136 CV) MT6 - Trend","","Gasóleo","M1","1780","","","",""
"Hyundai Canarias i30 Fastback 2018 1.4 T-GDi 103 kW (140 CV) DCT7 - Premium","","Gasolina","M1","1840","","","",""
"Hyundai Canarias i30 Fastback 2018 1.4 T-GDi 103 kW (140 CV) MT6 - Premium","","Gasolina","M1","1860","","","",""
"Hyundai Canarias i30 Fastback 2018 1.4 T-GDi 103 kW (140 CV) MT6 - Style","","Gasolina","M1","1840","","","",""
"Hyundai Canarias i30 Fastback FL 2020 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V iMT6","","Híbridos de gasolina","M1","1830","","","",""
"Hyundai Canarias i30 Fastback FL 2020 1.5 T-GDi 117,5 kW (160 CV) Híbrido 48V iMT6","","Híbridos de gasolina","M1","1850","","","",""
"Hyundai Canarias i30 Fastback FL 2020 1.5 T-GDi 117,5 kW (160 CV) Híbrido 48V iMT6 - N Line","","Híbridos de gasolina","M1","1850","","","",""
"Hyundai Canarias i30 Fastback N 2018 2.0 T-GDi 202 kW (275 CV) MT6 - Performance","","Gasolina","M1","1950","","","",""
"Hyundai Canarias i30 FL 2020 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V DCT7","","Híbridos de gasolina","M1","1840","","","",""
"Hyundai Canarias i30 FL 2020 1.0 T-GDi 88,3 kW (120 CV) Híbrido 48V iMT6","","Híbridos de gasolina","M1","1810","","","",""
"Hyundai Canarias i30 FL 2020 1.0 T-GDi 88,3 kW (120 CV) MT6","","Gasolina","M1","1800","","","",""
"Hyundai Canarias i30 FL 2020 1.5 T-GDi 117,5 kW (160 CV) Híbrido 48V iMT6","","Híbridos de gasolina","M1","1840","","","",""
"Hyundai Canarias i30 FL 2020 1.5 T-GDi 117,5 kW (160 CV) Híbrido 48V iMT6 - N Line","","Híbridos de gasolina","M1","1840","","","",""
"Hyundai Canarias i30 N 2017 2.0 T-GDi 202 kW (275 CV) MT6 - Performance","","Gasolina","M1","1950","","","",""
"Hyundai Canarias i30 N Fastback FL 2021 2.0 T-GDi 206 kW (280 CV) DCT8 2WD","","Gasolina","M1","1980","","","",""
"Hyundai Canarias i30 N Fastback FL 2021 2.0 T-GDi 206 kW (280 CV) MT6 2WD","","Gasolina","M1","1950","","","",""